tick;time_seconds;evacuated_count0;evacuated_count1;evacuated_count2;evacuated_count3;evacuated_count4;evacuated_count5;evacuated_count6;evacuated_count7;evacuated_count8;evacuated_count9;evacuated_count10;evacuated_count11;evacuated_count12;evacuated_count13;evacuated_count14;evacuated_count15;evacuated_count16;evacuated_count17;evacuated_count18;evacuated_count19;evacuated_count20;evacuated_count21;evacuated_count22;evacuated_count23;evacuated_count24;evacuated_count25;evacuated_count26;evacuated_count27;evacuated_count28;evacuated_count29;evacuated_count30;evacuated_count31;evacuated_count32;evacuated_count33;evacuated_count34;evacuated_count35;evacuated_count36;evacuated_count37;evacuated_count38;evacuated_count39;evacuated_count40;average;std
2983;1491,5;7,0;14,0;12,0;9,0;14,0;9,0;11,0;19,0;13,0;10,0;8,0;10,0;7;15,0;9,0;8,0;5,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;9,0;16,0;9,0;4,0;9,0;10,560975609756097;2,846478
2984;1492,0;7,0;14,0;12,0;9,0;14,0;9,0;11,0;19,0;13,0;10,0;8,0;10,0;7;15,0;9,0;8,0;5,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;9,0;16,0;9,0;4,0;9,0;10,560975609756097;2,846478
2985;1492,5;7,0;14,0;12,0;9,0;14,0;9,0;11,0;19,0;13,0;10,0;8,0;10,0;7;15,0;9,0;8,0;5,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;9,0;16,0;9,0;4,0;9,0;10,560975609756097;2,846478
2986;1493,0;7,0;14,0;12,0;9,0;14,0;9,0;11,0;19,0;13,0;10,0;8,0;10,0;7;15,0;9,0;8,0;5,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;9,0;16,0;9,0;4,0;9,0;10,560975609756097;2,846478
2987;1493,5;7,0;14,0;12,0;9,0;14,0;9,0;11,0;19,0;13,0;10,0;8,0;10,0;8;15,0;9,0;8,0;5,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,609756097560975;2,809609
2988;1494,0;7,0;14,0;12,0;9,0;14,0;9,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,658536585365853;2,762334
2989;1494,5;7,0;14,0;12,0;9,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,682926829268293;2,751718
2990;1495,0;7,0;14,0;12,0;9,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;13,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,682926829268293;2,751718
2991;1495,5;7,0;14,0;12,0;9,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,707317073170731;2,777084
2992;1496,0;7,0;14,0;12,0;9,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,707317073170731;2,777084
2993;1496,5;7,0;14,0;12,0;9,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,707317073170731;2,777084
2994;1497,0;7,0;14,0;12,0;10,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,731707317073171;2,766084
2995;1497,5;7,0;14,0;12,0;10,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,731707317073171;2,766084
2996;1498,0;7,0;14,0;12,0;10,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,731707317073171;2,766084
2997;1498,5;7,0;14,0;12,0;10,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,731707317073171;2,766084
2998;1499,0;7,0;14,0;12,0;10,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,731707317073171;2,766084
2999;1499,5;7,0;14,0;12,0;10,0;14,0;10,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,731707317073171;2,766084
3000;1500,0;7,0;14,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,75609756097561;2,763879
3001;1500,5;7,0;14,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,75609756097561;2,763879
3002;1501,0;7,0;14,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,75609756097561;2,763879
3003;1501,5;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;8,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;9,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,78048780487805;2,797429
3004;1502,0;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;9,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;10,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,829268292682928;2,764981
3005;1502,5;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;8;15,0;9,0;10,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;10,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,853658536585366;2,752826
3006;1503,0;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;14,0;11,0;11,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;10,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,902439024390244;2,727681
3007;1503,5;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;14,0;11,0;12,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;10,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,926829268292684;2,733041
3008;1504,0;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;14,0;11,0;12,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;10,0;11,0;9,0;11,0;9,0;10,0;16,0;9,0;4,0;9,0;10,926829268292684;2,733041
3009;1504,5;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;14,0;11,0;12,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;10,975609756097562;2,715583
3010;1505,0;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;12,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,0;2,747726
3011;1505,5;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;8,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,024390243902438;2,76123
3012;1506,0;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;9,0;10,0;9;15,0;9,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,048780487804878;2,738167
3013;1506,5;7,0;15,0;12,0;10,0;14,0;11,0;11,0;19,0;13,0;11,0;9,0;10,0;9;15,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,073170731707316;2,723878
3014;1507,0;7,0;15,0;12,0;10,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;9;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,121951219512194;2,767626
3015;1507,5;7,0;15,0;12,0;10,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;9;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,121951219512194;2,767626
3016;1508,0;7,0;15,0;12,0;10,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;9;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,121951219512194;2,767626
3017;1508,5;7,0;15,0;12,0;10,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;9;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;9,0;4,0;9,0;11,121951219512194;2,767626
3018;1509,0;7,0;15,0;12,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;9;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;12,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,170731707317072;2,746839
3019;1509,5;7,0;15,0;12,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;9;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,195121951219512;2,7588
3020;1510,0;7,0;15,0;12,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,21951219512195;2,743284
3021;1510,5;7,0;15,0;12,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;12,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,21951219512195;2,743284
3022;1511,0;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,268292682926829;2,766084
3023;1511,5;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,268292682926829;2,766084
3024;1512,0;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;11,0;10,0;10,0;16,0;10,0;4,0;9,0;11,268292682926829;2,766084
3025;1512,5;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;10,0;10,0;16,0;10,0;4,0;9,0;11,292682926829269;2,768067
3026;1513,0;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;10,0;10,0;16,0;10,0;4,0;9,0;11,292682926829269;2,768067
3027;1513,5;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;10,0;10,0;16,0;10,0;4,0;9,0;11,292682926829269;2,768067
3028;1514,0;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;10;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;10,0;10,0;16,0;10,0;4,0;9,0;11,292682926829269;2,768067
3029;1514,5;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;10,0;10,0;16,0;10,0;4,0;9,0;11,317073170731707;2,760788
3030;1515,0;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,341463414634147;2,753269
3031;1515,5;7,0;15,0;13,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,341463414634147;2,753269
3032;1516,0;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,365853658536585;2,772689
3033;1516,5;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,365853658536585;2,772689
3034;1517,0;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;9,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,365853658536585;2,772689
3035;1517,5;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,390243902439025;2,755704
3036;1518,0;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;11,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,390243902439025;2,755704
3037;1518,5;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,414634146341463;2,756589
3038;1519,0;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,414634146341463;2,756589
3039;1519,5;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;10,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,414634146341463;2,756589
3040;1520,0;7,0;15,0;14,0;11,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,439024390243903;2,74817
3041;1520,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,487804878048781;2,775986
3042;1521,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;19,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;12,0;11,0;10,0;16,0;10,0;4,0;9,0;11,487804878048781;2,775986
3043;1521,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,536585365853659;2,855675
3044;1522,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;6,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,536585365853659;2,855675
3045;1522,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;7,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,560975609756097;2,811128
3046;1523,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;11;16,0;10,0;11,0;7,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,560975609756097;2,811128
3047;1523,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,585365853658537;2,810477
3048;1524,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;8,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,585365853658537;2,810477
3049;1524,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;16,0;10,0;4,0;9,0;11,634146341463415;2,763658
3050;1525,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;13,0;11,0;11,0;9,0;13,0;11,0;10,0;17,0;10,0;4,0;9,0;11,658536585365853;2,807221
3051;1525,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;14,0;13,0;11,0;14,0;11,0;11,0;9,0;13,0;11,0;10,0;17,0;10,0;4,0;9,0;11,682926829268293;2,823464
3052;1526,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;15,0;13,0;11,0;14,0;11,0;11,0;9,0;13,0;11,0;10,0;17,0;10,0;4,0;9,0;11,707317073170731;2,848192
3053;1526,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;11,0;12,0;12,0;12,0;11,0;9,0;13,0;15,0;13,0;11,0;14,0;11,0;11,0;9,0;13,0;11,0;10,0;17,0;10,0;4,0;9,0;11,707317073170731;2,848192
3054;1527,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;20,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;12,0;12,0;12,0;12,0;11,0;9,0;13,0;15,0;13,0;11,0;14,0;11,0;11,0;9,0;13,0;11,0;10,0;17,0;10,0;4,0;9,0;11,731707317073171;2,846264
3055;1527,5;7,0;15,0;15,0;12,0;14,0;11,0;12,0;21,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;12,0;12,0;12,0;12,0;11,0;9,0;13,0;15,0;13,0;11,0;14,0;11,0;11,0;9,0;13,0;11,0;10,0;17,0;10,0;4,0;9,0;11,75609756097561;2,922161
3056;1528,0;7,0;15,0;15,0;12,0;14,0;11,0;12,0;21,0;13,0;11,0;10,0;11,0;12;16,0;10,0;11,0;7,0;10,0;10,0;15,0;12,0;12,0;12,0;13,0;11,0;10,0;13,0;15,0;13,0;11,0;14,0;11,0;11,0;9,0;13,0;11,0;11,0;17,0;10,0;4,0;9,0;11,829268292682928;2,897434
